V_fL,S_site_nM,Nc_molecules,C_total_nM,M_loci,site_copies,total_site_nM,ratio_copies_per_cas9,d_on_max_pp,d_on_final_pp,t10_delay_pct,t50_delay_pct,t90_delay_pct,depletion_max_pct,dur_gt5pct_depl_s,t50_A_s,t50_B_s,on_B_final,on_A_final
500,0.006642156268695387,10000,33.21078134347693,300,600,1.9926468806086162,0.06,0.3371843970567445,0.0,0.2633286976377401,0.8467358536003401,0.5466834018651974,1.2807986346093814,0.0,269.88182731575534,272.1670135099896,1.0,1.0
500,0.006642156268695387,10000,33.21078134347693,1000,2000,6.642156268695387,0.2,1.2166629836399268,0.0,0.8829077809539914,2.9451686729585758,3.604104354726867,4.140440174292747,0.0,269.88182731575534,277.83030234786713,1.0,1.0
500,0.006642156268695387,10000,33.21078134347693,3000,6000,19.92646880608616,0.6,3.6313319943745093,0.0,2.7227173062840637,8.936032370383723,12.075720138715159,11.540081166143946,31622733.53070901,269.88182731575534,293.99855476647434,1.0,1.0
500,0.006642156268695387,10000,33.21078134347693,10000,20000,66.42156268695386,2.0,11.553891800809357,0.0,9.903189484411367,33.55486862663623,41.7452484233452,31.45997653239504,31622766.704098824,269.88182731575534,360.4403199187223,1.0,1.0
500,0.006642156268695387,10000,33.21078134347693,30000,60000,199.2646880608616,6.0,28.874512409488894,0.0,37.912069148663505,120.77082175439553,143.01334010834123,60.54146218372662,31622773.316666637,269.88182731575534,595.8203279307718,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,10,20,0.06642156268695387,0.0006666666666666666,0.12836975373916593,0.0,0.04837219568741182,-0.0370546378733372,-0.6088882941156897,0.02757342063743895,0.0,94.3956832183851,94.36070523980047,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,30,60,0.19926468806086162,0.002,0.12243614394826796,0.0,0.05425443605854971,-0.010238458447983377,-0.5547040856682066,0.08051491453175963,0.0,94.3956832183851,94.3860185555821,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,100,200,0.6642156268695387,0.006666666666666667,0.10097490681663102,0.0,0.07492592482069678,0.08716589772598242,-0.3523888460885448,0.2824453176653807,0.0,94.3956832183851,94.47796406307698,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,300,600,1.9926468806086162,0.02,0.16590612018421158,0.0,0.13465873709607043,0.3695192106841421,0.2276848363588718,0.8592577547360536,0.0,94.3956832183851,94.74449340193358,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,1000,2000,6.642156268695387,0.06666666666666667,0.670029113201287,0.0,0.3436487358222768,1.3597201819712263,2.207814447387394,2.827024385468768,0.0,94.3956832183851,95.67920037401511,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,3000,6000,19.92646880608616,0.2,2.1201915161714213,0.0,0.9472865329700261,4.285839248738105,7.549627347880442,8.16445689740899,31622724.83901811,94.3956832183851,98.44133045887314,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,10000,20000,66.42156268695386,0.6666666666666666,7.16243010738734,0.0,3.1434419935646716,16.67302958225722,26.732576749536175,24.26278777581794,31622766.704098824,94.3956832183851,110.13430340576026,1.0,1.0
500,0.006642156268695387,30000,99.6323440304308,30000,60000,199.2646880608616,2.0,20.626228554955762,0.0,10.15796891601988,65.33238191595456,97.75356188405635,53.39311145837608,31622773.316666637,94.3956832183851,156.0666314907951,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,10,20,0.033210781343476936,2.0,0.12244233490240619,0.0,0.0294648325429183,-0.01445649313782087,-0.5183344384552965,0.030547531242375303,0.0,526077.7467590907,526001.6943657309,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,30,60,0.09963234403043081,6.0,0.11632201207362192,0.0,0.07616620059216381,0.030884985960004663,-0.46648083270980745,0.07725155524145322,0.0,526077.7467590907,526240.225797316,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,100,200,0.33210781343476936,20.0,0.09660124104619028,0.0,0.3243083748804061,0.2710132423218492,-0.19476106236940896,0.32556116836433,0.0,526077.7467590907,527503.4871177162,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,300,600,0.9963234403043081,60.0,0.33883876969533766,0.0,1.0070334865778003,0.930536523762703,0.5444504944150805,1.0023827792512097,0.0,526077.7467590907,530973.0923360719,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,1000,2000,3.3210781343476934,200.0,1.1504345996941057,0.0,3.2956953289065685,3.1167230878105676,2.9180386934516265,3.2096632006552106,0.0,526077.7467590907,542474.1333521649,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,3000,6000,9.96323440304308,600.0,3.3180885027641494,0.0,9.556136536668983,9.474318818642963,8.905975501844669,8.789593661504613,31622668.621424824,526077.7467590907,575920.0297209801,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,10000,20000,33.21078134347693,2000.0,10.009060305946683,0.0,31.66363864878317,31.486506696769172,30.63068299186731,24.141358399104142,31622755.954683222,526077.7467590907,691721.2517226042,1.0,1.0
1000,0.0033210781343476934,10,0.016605390671738465,30000,60000,99.6323440304308,6000.0,24.166092991667913,0.0,96.03913805797987,95.67076992556046,93.12948968501739,49.07280641232917,31622769.748926144,526077.7467590907,1029380.377490553,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,10,20,0.033210781343476936,0.6666666666666666,0.12243896881835026,0.0,0.029299791999412825,-0.014431082250707251,-0.5129946795013279,0.030529885993269,0.0,175341.75865066738,175316.45493725667,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,30,60,0.09963234403043081,2.0,0.1162619637280482,0.0,0.07586282773432637,0.030764021545920985,-0.46174513984756266,0.07721929783880421,0.0,175341.75865066738,175395.70082707767,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,100,200,0.33210781343476936,6.666666666666667,0.09639275329507146,0.0,0.321829425242035,0.2697892545811033,-0.19340474073894928,0.32522140484004813,0.0,175341.75865066738,175814.81187430042,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,300,600,0.9963234403043081,20.0,0.3381274643263543,0.0,0.9989984310810375,0.926408337081865,0.5367773370982105,1.0012961773537166,0.0,175341.75865066738,176966.13932119313,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,1000,2000,3.3210781343476934,66.66666666666667,1.1481291151410389,0.0,3.2708168790123144,3.1036190105547248,2.8824500936007817,3.2060188753781804,0.0,175341.75865066738,180783.69880559048,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,3000,6000,9.96323440304308,200.0,3.314677722402748,0.0,9.490381777309677,9.490428709291827,8.805712478829493,8.781690466216851,31622668.621424824,175341.75865066738,191982.4432530275,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,10000,20000,33.21078134347693,666.6666666666666,9.996368295489633,0.0,31.48932861150971,31.482783537634983,30.50065088155167,24.12660194511147,31622755.954683222,175341.75865066738,230544.22497773936,1.0,1.0
1000,0.0033210781343476934,30,0.049816172015215404,30000,60000,99.6323440304308,2000.0,24.14381978404134,0.0,95.67180431467655,95.62029282861246,92.88824735309434,49.058816077716386,31622769.748926144,175341.75865066738,343004.06172327447,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,10,20,0.033210781343476936,0.2,0.12198997278751733,0.0,0.028501858771791254,-0.015572645607483924,-0.42462825919566854,0.030469296054513872,0.0,52588.07984131565,52579.89048601018,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,30,60,0.09963234403043081,0.6,0.11466564682904856,0.0,0.07430162523040063,0.03286560823753871,-0.38237829675629,0.07710767170278077,0.0,52588.07984131565,52605.36323361594,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,100,200,0.33210781343476936,2.0,0.09592846207429617,0.0,0.3113207157962365,0.28776886679407376,-0.16167226718326155,0.32408583372408595,0.0,52588.07984131565,52739.41196274377,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,300,600,0.9963234403043081,6.0,0.3356527889717187,0.0,0.9653807971244377,0.9879506888536076,0.44021391689435796,0.9976866186040434,0.0,52588.07984131565,53107.624138362815,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,1000,2000,3.3210781343476934,20.0,1.1467780188372911,0.0,3.203525357822435,3.306638851559364,2.3853454799074214,3.1942279608352053,0.0,52588.07984131565,54326.97772063765,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,3000,6000,9.96323440304308,60.0,3.297723019633403,0.0,9.356592388078296,9.517894714737922,8.714269219881428,8.75591599603065,31622668.621424824,52588.07984131565,57593.35791311439,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,10000,20000,33.21078134347693,200.0,9.983909692753102,0.0,30.99271037569017,31.444859819863304,30.267933733489315,24.077891780266604,31622755.954683222,52588.07984131565,69124.32782937515,1.0,1.0
1000,0.0033210781343476934,100,0.16605390671738468,30000,60000,99.6323440304308,600.0,24.15141713188903,0.0,94.48941625170298,95.16209019320809,93.6501765190923,49.01217253907362,31622769.748926144,52588.07984131565,102631.99581078473,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,10,20,0.033210781343476936,0.06666666666666667,0.12194217066132662,0.0,0.02706425929826266,-0.015966035757059332,-0.42100996970293475,0.030299176745007816,0.0,17536.973578319306,17534.173618847086,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,30,60,0.09963234403043081,0.2,0.11465345255274872,0.0,0.07170386437017426,0.03200706123458807,-0.379283645635815,0.07679938968437883,0.0,17536.973578319306,17542.586648191213,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,100,200,0.33210781343476936,0.6666666666666666,0.09407786801091111,0.0,0.2895608470259928,0.28113010822830153,-0.16304679635923977,0.321092369458309,0.0,17536.973578319306,17586.275291120004,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,300,600,0.9963234403043081,2.0,0.3299445349772667,0.0,0.9002937414621933,0.9665719261495608,0.4274480093026477,0.9881291848211293,0.0,17536.973578319306,17706.481041623607,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,1000,2000,3.3210781343476934,6.666666666666667,1.1311786776857402,0.0,2.9926205436157858,3.241396449421919,2.339240459759391,3.1635837819208645,0.0,17536.973578319306,18105.41641722301,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,3000,6000,9.96323440304308,20.0,3.256696958924399,0.0,8.774695231974764,9.349174077318784,8.734886235172027,8.687763025862028,31622668.621424824,17536.973578319306,19176.53576604978,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,10000,20000,33.21078134347693,66.66666666666667,9.89232423287686,0.0,29.358383179075844,31.02787600265382,30.149478797405365,23.948062915730127,31622755.954683222,17536.973578319306,22978.323994818384,1.0,1.0
1000,0.0033210781343476934,300,0.49816172015215393,30000,60000,99.6323440304308,200.0,24.009204450208454,0.0,90.87899204336301,94.28321889955595,93.27473525051131,48.88649482060319,31622769.748926144,17536.973578319306,34071.39676552339,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,10,20,0.033210781343476936,0.02,0.12247449493106854,0.0,0.022764064816531943,-0.016443876366570246,-0.5327785422248527,0.029736032182914318,0.0,5268.470250053504,5267.603909319176,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,30,60,0.09963234403043081,0.06,0.1165755098853416,0.0,0.06390232853845153,0.02781535771117601,-0.48054509146868507,0.07577232697852931,0.0,5268.470250053504,5269.935693899463,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,100,200,0.33210781343476936,0.2,0.0901752166943548,0.0,0.23903238063377671,0.24810450367444273,-0.21690858267947466,0.3119160082308503,0.0,5268.470250053504,5281.541562018635,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,300,600,0.9963234403043081,0.6,0.3135283806975031,0.0,0.7370777209870942,0.8578678756734298,0.5045102940917665,0.9588980327048469,0.0,5268.470250053504,5313.666763868125,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,1000,2000,3.3210781343476934,2.0,1.0766205698373277,0.0,2.4496061256742303,2.8979483406330018,2.8365217132168765,3.0723459036023693,0.0,5268.470250053504,5421.147796241673,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,3000,6000,9.96323440304308,6.0,3.13625354148378,0.0,7.2480622536686665,8.727244411596862,8.754275796897963,8.478311879948341,31622668.621424824,5268.470250053504,5728.262525527942,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,10000,20000,33.21078134347693,20.0,9.561490003455141,0.0,24.89098808248256,29.485526551068315,29.857106071954643,23.54024867188651,31622755.954683222,5268.470250053504,6821.906444468165,1.0,1.0
1000,0.0033210781343476934,1000,1.6605390671738465,30000,60000,99.6323440304308,60.0,23.468971836511297,0.0,79.77340660567113,91.42952166694411,91.47754475714615,48.48322161516315,31622769.748926144,5268.470250053504,10085.407398842677,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,10,20,0.033210781343476936,0.006666666666666667,0.12297142835432373,0.0,0.015289177393243664,-0.019395389915690942,-0.5286090347727873,0.028305037350273565,0.0,1760.294534964083,1759.953118975362,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,30,60,0.09963234403043081,0.02,0.11719114066461866,0.0,0.046785801621319345,0.022184088854750393,-0.4788510749192183,0.07311881153478916,0.0,1760.294534964083,1760.6850402678247,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,100,200,0.33210781343476936,0.06666666666666667,0.0921983315382291,0.0,0.16683863201765137,0.21095001867979415,-0.2418914252193551,0.2914405215795446,0.0,1760.294534964083,1764.007876614409,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,300,600,0.9963234403043081,0.2,0.2756301930819438,0.0,0.5142764826146552,0.7406798183871864,0.41296784345038134,0.8944129624204766,0.0,1760.294534964083,1773.3326813287345,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,1000,2000,3.3210781343476934,0.6666666666666666,0.968746118370567,0.0,1.7244658872083511,2.53561006568413,2.5536958591176813,2.8739344675043577,0.0,1760.294534964083,1804.9287403783198,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,3000,6000,9.96323440304308,2.0,2.8495816038492605,0.0,5.184980864527074,7.723764013074487,8.055378672367688,8.006779372914497,31622668.621424824,1760.294534964083,1896.2555307797556,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,10000,20000,33.21078134347693,6.666666666666667,8.834945219850265,0.0,18.255048371675272,26.452333626407576,27.97864739531019,22.58300571810221,31622755.954683222,1760.294534964083,2225.933518160202,1.0,1.0
1000,0.0033210781343476934,3000,4.98161720152154,30000,60000,99.6323440304308,20.0,22.20646806848854,0.0,61.13374494647179,84.07988052467988,87.36750634045993,47.46715080581776,31622769.748926144,1760.294534964083,3240.3480768443533,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,10,20,0.033210781343476936,0.002,0.12428778784658867,0.0,0.006436634711443466,-0.02827056354721639,-0.43954659225197806,0.02454634031257008,0.0,532.5287453421348,532.3781964647757,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,30,60,0.09963234403043081,0.006,0.11806789678278085,0.0,0.022131714462848014,0.008391096366262348,-0.4033018937393747,0.06571748683936729,0.0,532.5287453421348,532.5734303423345,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,100,200,0.33210781343476936,0.02,0.09849950891471781,0.0,0.0790283485185137,0.15423266680565118,-0.2486507565593378,0.2471452710015032,0.0,532.5287453421348,533.3500786275827,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,300,600,0.9963234403043081,0.06,0.20377659285472083,0.0,0.24402843527424398,0.5724379346870632,0.18750387560730236,0.7564002927850644,0.0,532.5287453421348,535.5771418935863,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,1000,2000,3.3210781343476934,0.2,0.7478154065703513,0.0,0.8218503879147206,2.012240851603808,1.6493898419496555,2.452167914824599,0.0,532.5287453421348,543.2445063024425,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,3000,6000,9.96323440304308,0.6,2.2675458516857816,0.0,2.4950771381477477,6.027834232673661,5.705291576001142,6.951207952169469,31622646.83108832,532.5287453421348,564.6286953526956,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,10000,20000,33.21078134347693,2.0,7.280152702550535,0.0,8.7566177347334,20.63851608436405,22.943397196900776,20.253534231626347,31622755.954683222,532.5287453421348,642.4347761034334,1.0,1.0
1000,0.0033210781343476934,10000,16.605390671738466,30000,60000,99.6323440304308,6.0,19.29577874743983,0.0,30.851915348336316,67.44019494321735,75.57346260421978,44.686382953096704,31622769.748926144,532.5287453421348,891.66716932954,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,10,20,0.033210781343476936,0.0006666666666666666,0.1273866739932239,0.0,0.013033963145133269,-0.03828535921089851,-0.4404352133701872,0.018443573629289833,0.0,182.13885699834475,182.0691244826803,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,30,60,0.09963234403043081,0.002,0.12243686356241401,0.0,0.01890167416712565,-0.015484823009575332,-0.4135399757638417,0.052072718207363256,0.0,182.13885699834475,182.1106531187069,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,100,200,0.33210781343476936,0.006666666666666667,0.1071588952900604,0.0,0.039695982078422405,0.06904258791716801,-0.3092585925498264,0.1862149769996213,0.0,182.13885699834475,182.26461037881916,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,300,600,0.9963234403043081,0.02,0.11920416216050223,0.0,0.09987577168125539,0.31363385775731933,-0.01064093615050257,0.5682760609500348,0.0,182.13885699834475,182.71010612202375,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,1000,2000,3.3210781343476934,0.06666666666666667,0.48497003866021515,0.0,0.31024569868397056,1.165727025548255,1.011303568524034,1.8655947653239413,0.0,182.13885699834475,184.26209887839914,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,3000,6000,9.96323440304308,0.2,1.5264276355775541,0.0,0.9167146931705813,3.5964024741229297,3.814258659037927,5.4004378888906075,140026.04131762948,182.13885699834475,188.68930335777245,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,10000,20000,33.21078134347693,0.6666666666666666,5.128777104449589,0.0,3.1195393099784785,12.423615646086244,17.050243540910483,16.447224103499035,31622755.954683222,182.13885699834475,204.76708853399376,1.0,1.0
1000,0.0033210781343476934,30000,49.8161720152154,30000,60000,99.6323440304308,2.0,14.633374549971867,0.0,10.11378046872581,44.00607279547193,57.08932870122491,39.26657311000682,31622769.748926144,182.13885699834475,262.29101499787686,1.0,1.0
